id,title,creator,description,year,timespan,language,type,concepts,place,place_lat,place_lon,country,collection,thumbnail,link,rights,iiif_manifest,creators,date_begin,date_end,place_label,text,cluster
/640/item_360252,"Leert uit Duimpjes aardig leven, ('t geen wij u in prent hier geven) = Enfants, si de Poucet, je vous donne l'image.",['Unknown Creator'],Brepols number at the top: 71.,Unknown Year,['19th century'],['en'],TEXT,catchpenny prints Catchpenny print broadsides (notices) catchpenny print fairy tales Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Märchen Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent sprookjes hojas volantes cuentos de hadas contos de fadas,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360252%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360252,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360252/manifest,['Unknown Creator'],1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}","catchpenny prints Catchpenny print broadsides (notices) catchpenny print fairy tales Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Märchen Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent sprookjes hojas volantes cuentos de hadas contos de fadas Leert uit Duimpjes aardig leven, ('t geen wij u in prent hier geven) = Enfants, si de Poucet, je vous donne l'image. Brepols number at the top: 71.",1
/640/item_360256,De jaargetijden.,['Unknown Creator'],Contains 9 images with rhyming captions,Unknown Year,['Unknown Timespan'],['en'],TEXT,Papier Papier Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) seasons Paper catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) estaciones (concepto de ciencia de la tierra) Papel hojas volantes papier (vezelproduct) seizoenen Papier Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360256%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360256,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360256/manifest,['Unknown Creator'],,,"{'def': ['Leiden Municipality', 'Leiden University Library']}",Papier Papier Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) seasons Paper catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) estaciones (concepto de ciencia de la tierra) Papel hojas volantes papier (vezelproduct) seizoenen Papier Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie De jaargetijden. Contains 9 images with rhyming captions,1
/640/item_360260,Bijbelsche geschiedenis : tafereelen uit de regeering van koning David.,['Unknown Creator'],wood engraving,Unknown Year,['19th century'],['en'],TEXT,Papier Papier Einblattholzschnitt Bibelgeschichte Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper catchpenny prints Catchpenny print Bible stories broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel historias bíblicas hojas volantes papier (vezelproduct) Papier Centsprent bijbelverhalen planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360260%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360260,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360260/manifest,['Unknown Creator'],1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}",Papier Papier Einblattholzschnitt Bibelgeschichte Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper catchpenny prints Catchpenny print Bible stories broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel historias bíblicas hojas volantes papier (vezelproduct) Papier Centsprent bijbelverhalen planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie Bijbelsche geschiedenis : tafereelen uit de regeering van koning David. wood engraving,1
/640/item_360261,Das Lamm Gottes.,['Unknown Creator'],"wood engraving, in colour",Unknown Year,['Unknown Timespan'],['en'],TEXT,catchpenny prints Catchpenny print broadsides (notices) gods (deities) catchpenny print Einblattholzschnitt Flugblatt (Mitteilung) Gott Einblattholzschnitt Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent hojas volantes,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360261%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360261,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360261/manifest,['Unknown Creator'],,,"{'def': ['Leiden Municipality', 'Leiden University Library']}","catchpenny prints Catchpenny print broadsides (notices) gods (deities) catchpenny print Einblattholzschnitt Flugblatt (Mitteilung) Gott Einblattholzschnitt Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent hojas volantes Das Lamm Gottes. wood engraving, in colour",1
/640/item_360264,De kat.,['Unknown Creator'],Number at the top: 135.,Unknown Year,['19th century'],['en'],TEXT,Felis catus (species) catchpenny prints Catchpenny print broadsides (notices) catchpenny print huiskatten Centsprent planobladen centsprent Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede hojas volantes,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360264%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360264,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360264/manifest,['Unknown Creator'],1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}",Felis catus (species) catchpenny prints Catchpenny print broadsides (notices) catchpenny print huiskatten Centsprent planobladen centsprent Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede hojas volantes De kat. Number at the top: 135.,1
/640/item_360266,Die Geschichte von der grossen Wurst /,"['Braun, Kaspar']",Münchener Bilderbogen number: 14.,Unknown Year,['Unknown Timespan'],['en'],TEXT,Papier Papier Volkserzählung Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper folk tales catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel narraciones populares hojas volantes papier (vezelproduct) Papier volksverhalen Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360266%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360266,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360266/manifest,"['Braun, Kaspar']",,,"{'def': ['Leiden Municipality', 'Leiden University Library']}",Papier Papier Volkserzählung Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper folk tales catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel narraciones populares hojas volantes papier (vezelproduct) Papier volksverhalen Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie Die Geschichte von der grossen Wurst / Münchener Bilderbogen number: 14.,1
/640/item_360270,Voornaamste levenstrekken van Napoleon = Principaux trits de la vie de Napoléon,['Unknown Creator'],Brepols number at the top: 137B.,Unknown Year,['19th century'],['en'],TEXT,catchpenny prints Catchpenny print broadsides (notices) catchpenny print fairy tales Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Märchen Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent sprookjes hojas volantes cuentos de hadas contos de fadas,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360270%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360270,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360270/manifest,['Unknown Creator'],1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}",catchpenny prints Catchpenny print broadsides (notices) catchpenny print fairy tales Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt Märchen Kistebrev kistebrev Imagerie populaire dépliant grand format imagerie populaire Kistebillede kistebillede Centsprent planobladen centsprent sprookjes hojas volantes cuentos de hadas contos de fadas Voornaamste levenstrekken van Napoleon = Principaux trits de la vie de Napoléon Brepols number at the top: 137B.,1
/640/item_360271,Bijbelsche geschiedenis : Tafereel uit het leven van den Profeet Jona.,['Unknown Creator'],wood engraving,Unknown Year,['19th century'],['en'],TEXT,prophets paper (fiber product) Paper catchpenny prints Catchpenny print broadsides (notices) catchpenny print profeten papier (vezelproduct) Papier Centsprent planobladen centsprent profetas papel (papel) Papel hojas volantes Papier Papier Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360271%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360271,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360271/manifest,['Unknown Creator'],1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}",prophets paper (fiber product) Paper catchpenny prints Catchpenny print broadsides (notices) catchpenny print profeten papier (vezelproduct) Papier Centsprent planobladen centsprent profetas papel (papel) Papel hojas volantes Papier Papier Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie Bijbelsche geschiedenis : Tafereel uit het leven van den Profeet Jona. wood engraving,1
/640/item_360275,Adelens Spaziergang [1864] / [Wilhelm Busch].,"['Busch, Wilhelm']",Münchener Bilderbogen number: 376.,Unknown Year,['19th century'],['en'],TEXT,Papier Papier Volkserzählung Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper folk tales catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel narraciones populares hojas volantes papier (vezelproduct) Papier volksverhalen Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie,"{'def': ['Leiden Municipality', 'Leiden University Library']}",52.15274,4.4836,Netherlands,640_UBL_CatchpennyPrints_EDM_20122021,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fiiif.universiteitleiden.nl%2Fiiif%2F2%2Fhdl%253A1887.1%252Fitem%253A360275%2Ffull%2F2000%2C%2F0%2Fdefault.jpg&type=TEXT,http://hdl.handle.net/1887.1/item:360275,http://creativecommons.org/publicdomain/mark/1.0/,https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:360275/manifest,"['Busch, Wilhelm']",1801-01-01,1900-01-01,"{'def': ['Leiden Municipality', 'Leiden University Library']}",Papier Papier Volkserzählung Einblattholzschnitt Flugblatt (Mitteilung) Einblattholzschnitt papper Papper Kistebrev kistebrev papel Papel paper (fiber product) Paper folk tales catchpenny prints Catchpenny print broadsides (notices) catchpenny print carta Carta papier Papier Imagerie populaire dépliant grand format imagerie populaire papel (papel) Papel narraciones populares hojas volantes papier (vezelproduct) Papier volksverhalen Centsprent planobladen centsprent Paperi Бумага Хартия Popierius Papir Papīrs Papír Papier Papir Páipéar Paper Χαρτί Karta Paber Papír Paper Papier Papir Kistebillede kistebillede Hârtie Adelens Spaziergang [1864] / [Wilhelm Busch]. Münchener Bilderbogen number: 376.,1
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_470_ent0,[Cartas] [Manuscrito],"['http://data.europeana.eu/agent/166669', 'https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:470#ent4']",Carta autógrafa y carta facsimil,1802,['19th century'],['es'],TEXT,"Clavijo y Fajardo, José, 1730-1806, crp. Visconti, Filippo Aurelio, crp. Naturalistas - Cartas - S.XIX Naturalistas",{'es': ['Ecuador - Quito']},,,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10047132&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=470,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_470_ent0/manifest,"['Humboldt, Alexander von, 1769-1859', 'Alexander von Humboldt', 'Visconti, Filippo Aurelio', 'Clavijo y Fajardo, José, 1730-1806']",1801-01-01,1900-01-01,Ecuador - Quito,"Clavijo y Fajardo, José, 1730-1806, crp. Visconti, Filippo Aurelio, crp. Naturalistas - Cartas - S.XIX Naturalistas [Cartas] [Manuscrito] Carta autógrafa y carta facsimil",4
